Job Title,Company Name,Location,Salary,Job Classification,Job Sub Classification,Facility,Posted Date,Job Type,Job Description,More Detail,Job ID,Job Sub Category,period_of_salary,Compensation,salary_currency
Odoo Developer Mid To Senior,PT SANBE FARMA,Bandung,8500000.0,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-13,Kontrak,"QualificationsStrong knowledge and experience in Odoo development, customization, and implementationProficiency in Python programming languageFamiliarity with the Odoo framework, including ORM (Object-Relational Mapping) and MVC (Model-View-Controller) architectureUnderstanding of web technologies such as HTML, CSS, JavaScript, and XMLExperience with PostgreSQL or other relational databasesKnowledge of version control systems like GitAbility to understand business processes and translate them into software solutionsExcellent problem-solving and analytical skillsStrong communication and collaboration abilitiesExperienced in processing Odoo data of more than 10 million data is a mustExperience in creating systems with multi branches is a must. ResponsibilitiesDeveloping and customizing Odoo modules based on client requirements.Designing, coding, testing, and debugging new software modules and enhancements.Collaborating with functional, analysts, and project managers to understand business requirements and translate them into technical specifications.Integrating Odoo with other systems and third-party applications.Performing data migration and system integration tasks.Providing technical support and troubleshooting for Odoo implementations.Writing technical documentation for modules and customizations.Conducting code reviews and ensuring coding best practices are followed.Staying up-to-date with Odoo releases, new features, and community contributions.Mentoring and guiding junior developers, if applicable.",https://www.jobstreet.co.id/id/job/74411075?type=standard&ref=search-standalone,74411075,DATA,month,not_written,IDR
Data Entry,PT AUTOMOBIL JAYA ABADI,Klampis,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/73851717?type=standard&ref=search-standalone,73851717,DATA,not_written,not_written,not_written
Staf Media Ahli Digital Graphic Designer Dan Medsos,ENA GROUP,Kabupaten Bogor,not_written,Pemasaran Komunikasi,Pemasaran Digital Pencarian,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74428244?type=standout&ref=search-standalone,74428244,DATA,not_written,not_written,not_written
Iot Developer Staff,PT SARIGUNA PRIMATIRTA TBK TANOBEL FOOD,Surabaya,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/74015151?type=standard&ref=search-standalone,74015151,DATA,not_written,not_written,not_written
Backend Developer Payroll Project,PT ELABRAM SYSTEMS,Jakarta Raya,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-18,,,https://www.jobstreet.co.id/id/job/74518332?type=standard&ref=search-standalone,74518332,DATA,not_written,not_written,not_written
Penanggungjawab Teknis Alat Kesehatan Regulatory Affairs Medical Devices,PT GIDION JAYA,Sidoarjo,5000000.0,Sains Teknologi,Penjaminan Kontrol Mutu,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74423821?type=standard&ref=search-standalone,74423821,DATA,month,not_written,IDR
Channel Development Supervisor,PT PANDURASA KHARISMA,Jakarta Raya,not_written,Pemasaran Komunikasi,Asisten Koordinator Pemasaran,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74400657?type=standard&ref=search-standalone,74400657,DATA,not_written,not_written,not_written
Data Entry,NOT WRITTEN,Medan Kota,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/73788462?type=standard&ref=search-standalone,73788462,DATA,not_written,not_written,not_written
Administrasi Data Entry,CV ARTHA MUAT ABADI,Surabaya,6250000.0,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/73810241?type=standard&ref=search-standalone,73810241,DATA,month,not_written,IDR
Designer Osp,PT FIBERHOME TECHNOLOGIES INDONESIA,Surabaya,not_written,Teknik,Drafting Teknik,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74408096?type=standout&ref=search-standalone,74408096,DATA,not_written,not_written,not_written
Project Leader,PT METRODATA ELECTRONICS TBK,Jakarta Raya,not_written,Teknik,Manajemen Proyek,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/73884820?type=standard&ref=search-standalone,73884820,DATA,not_written,not_written,not_written
Graphic Design Officer,DEXA GROUP,Tangerang,not_written,Desain Arsitektur,Desain Graifs,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/74484244?type=standard&ref=search-standalone,74484244,DATA,not_written,not_written,not_written
Staff Helpdesk,PT IBINET GLOBAL NUSATINDO,Dawan,not_written,Teknologi Informasi Komunikasi,Meja Bantuan Dukungan It,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74506964?type=standard&ref=search-standalone,74506964,DATA,not_written,not_written,not_written
Devops Engineer Red Hat,PT VISIONET DATA INTERNASIONAL,Jakarta Raya,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74459938?type=standard&ref=search-standalone,74459938,DATA,not_written,not_written,not_written
Graphic Design Photography Project Based,PT HALDIN PACIFIC SEMESTA,Cibitung,not_written,Desain Arsitektur,Desain Graifs,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74458643?type=standout&ref=search-standalone,74458643,DATA,not_written,not_written,not_written
Desk Collection Yogyakarta,PT INVESTASI MODAL BERSATU,Di Yogyakarta,3333333.5,Perbankan Layanan Finansial,Kepatuhan Resiko,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/74489591?type=standout&ref=search-standalone,74489591,DATA,month,not_written,IDR
Account Payable Analyst,PT RGE INDONESIA,Jakarta Pusat,not_written,Akuntansi,Hutang Usaha,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74479791?type=standard&ref=search-standalone,74479791,DATA,not_written,not_written,not_written
Trade Promo Supervisor,PT INDO EMKAY ABADI,Tangerang Selatan,not_written,Penjualan,Pengembangan Bisnis Baru,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74417902?type=standout&ref=search-standalone,74417902,DATA,not_written,not_written,not_written
Research And Development Staff,PT SANTINO,Tangerang,5500000.0,Sains Teknologi,Teknologi Keamanan Pangan,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74457108?type=standout&ref=search-standalone,74457108,DATA,month,not_written,IDR
Qc Laboratorium Qc Analyst Bahan Pangan,PT HOLYLAND FOOD INDONESIA,Cikupa,5301000.0,Sains Teknologi,Penjaminan Kontrol Mutu,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74449779?type=standard&ref=search-standalone,74449779,DATA,month,not_written,IDR
Leader Of Durian Production Palu,PT LARIS MANIS UTAMA,Sulawesi Tengah,not_written,Manufaktur Transportasi Logistik,Pemimpin Tim Supervisor,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74426509?type=standard&ref=search-standalone,74426509,DATA,not_written,not_written,not_written
Interior Designer,SURINALA STUDIO,Bekasi,not_written,Desain Arsitektur,Desain Interior,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74482414?type=standout&ref=search-standalone,74482414,DATA,not_written,not_written,not_written
Admin Delivery,PT PENGUIN INDONESIA,Makassar,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74462430?type=standard&ref=search-standalone,74462430,DATA,not_written,not_written,not_written
Staff Gudang Denpasar,FUBORU INDONESIA GROUP,Taman,not_written,Manufaktur Transportasi Logistik,Pergudangan Penyimpanan Distribusi,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74123697?type=standard&ref=search-standalone,74123697,DATA,not_written,not_written,not_written
Petugas Lapangan On Demand,PT TELKOMSEL EKOSISTEM DIGITAL,Jawa Tengah,not_written,Manufaktur Transportasi Logistik,Pergudangan Penyimpanan Distribusi,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/74503605?type=standard&ref=search-standalone,74503605,DATA,not_written,not_written,not_written
Project Manager Kontraktor Interior Design Interior Build,PT SATYAMAS INDORAYA,Jakarta Raya,not_written,Desain Arsitektur,Desain Interior,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74183353?type=standard&ref=search-standalone,74183353,DATA,not_written,not_written,not_written
Kepala Department Sdm Kantor Cabang Di Bank Buku Ii,PT SENTRAL LAYANAN PRIMA,Jakarta Raya,not_written,Perbankan Layanan Finansial,Perbankan Bisnis,Memiliki Pengalaman Dibidang Perbankan Memiliki Pengalaman Di Bidang Yang Sama Minimal Tahun,2024-03-16,,,https://www.jobstreet.co.id/id/job/74483927?type=standout&ref=search-standalone,74483927,DATA,not_written,not_written,not_written
Desktop Network Operations It Engineer,PT JAYA REFRIGERATION EQUIPMENT,Cikarang Utara,7000000.0,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-15,,,https://www.jobstreet.co.id/id/job/74459211?type=standard&ref=search-standalone,74459211,DATA,month,not_written,IDR
Laboratory Analyst Internship,PT INNOLAB SAINS INTERNASIONAL,Jakarta Timur,not_written,Sains Teknologi,Jasa Laboratorium Teknis,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74415858?type=standard&ref=search-standalone,74415858,DATA,not_written,not_written,not_written
Graphic Designer Offshore,PROPNEX REALTY PTE LTD,Jakarta Raya,not_written,Desain Arsitektur,Desain Graifs,Not Written,2024-03-09,,,https://www.jobstreet.co.id/id/job/74329126?type=standout&ref=search-standalone,74329126,DATA,not_written,not_written,not_written
Mobile Developer Kotlin,PHINTRACO GROUP,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Kotlin Mobile Development Team Work,2024-03-14,,,https://www.jobstreet.co.id/id/job/74427847?type=standout&ref=search-standalone,74427847,DATA,not_written,not_written,not_written
Graphic Design,PT ST MORITA INDUSTRIES MORITA GROUP,Jakarta Timur,not_written,Desain Arsitektur,Desain Graifs,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74449171?type=standout&ref=search-standalone,74449171,DATA,not_written,not_written,not_written
Golang Developer,PT ALPHA INDO SOFT,Jakarta Raya,12500000.0,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-11,,,https://www.jobstreet.co.id/id/job/74358314?type=standout&ref=search-standalone,74358314,DATA,month,not_written,IDR
Desk Call,TOBADIHON MANDIRI SURABAYA,Suko Manunggal,not_written,Akuntansi,Pembukuan Akuntansi Praktik Kecil,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74284020?type=standard&ref=search-standalone,74284020,DATA,not_written,not_written,not_written
Flutter Developer,PT YOUR BUSINESS ADVISOR,Bali,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74432693?type=standard&ref=search-standalone,74432693,DATA,not_written,not_written,not_written
Desain Interior,TEMBI STUDIO CV ARCHILINE IMANTAKA,Yogyakarta,not_written,Desain Arsitektur,Drafting Arsitektur,Not Written,2024-03-16,,,https://www.jobstreet.co.id/id/job/74506123?type=standard&ref=search-standalone,74506123,DATA,not_written,not_written,not_written
Superintendent Logistik,PT LIMA SRIKANDI JAYA,Kalimantan Barat,not_written,Manufaktur Transportasi Logistik,Pergudangan Penyimpanan Distribusi,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74391129?type=standout&ref=search-standalone,74391129,DATA,not_written,not_written,not_written
Back End Developer Engineer,PT DEPOGUNA BANGUNAN ONLINE,Jakarta Raya,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Group Of Big And Sustainable Company Career Growth Collaboration Culture,2024-03-15,,,https://www.jobstreet.co.id/id/job/74458566?type=standout&ref=search-standalone,74458566,DATA,not_written,not_written,not_written
Supply Chain Modelling Engineer,PT HASKONING INDONESIA,Kebayoran Lama,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74133608?type=standard&ref=search-standalone,74133608,DATA,not_written,not_written,not_written
Technical Superintendent,PT ANDHIKA LINES GROUP,Jakarta Raya,not_written,Teknik,Teknik Sipil Struktural,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74446458?type=standout&ref=search-standalone,74446458,DATA,not_written,not_written,not_written
Dba And It Infrastructure Analyst,MEGA INSURANCE,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-17,,,https://www.jobstreet.co.id/id/job/74249176?type=standout&ref=search-standalone,74249176,DATA,not_written,not_written,not_written
Account Executive Area Denpasar,PT KARYA SOLUSI PRIMA SEJAHTERA,Bali,6500000.0,Penjualan,Manajemen Akun Relasi,Not Written,2024-03-13,,,https://www.jobstreet.co.id/id/job/74411102?type=standard&ref=search-standalone,74411102,DATA,month,not_written,IDR
Senior Net Developer,DHI WATER ENVIRONMENT,Jakarta Selatan,17500000.0,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-18,,,https://www.jobstreet.co.id/id/job/74526657?type=standard&ref=search-standalone,74526657,DATA,month,not_written,IDR
Ios Developer,PT IDSTAR CIPTA TEKNOLOGI,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-14,,,https://www.jobstreet.co.id/id/job/74452947?type=standout&ref=search-standalone,74452947,DATA,not_written,not_written,not_written
