Role,Company Name,Location,Posted Date,Extracted Date,Key Skill,Job Description,More Detail
"Infogain looking for SQL Developer  ( Standard )  ,  Bangalore ,  India 3-4.5 Years Experience in Oracle PL / SQL Development",Infogain Corporation,Bengaluru / Bangalore,1 day ago,2024-02-16,"oracle pl  /  sql development  ,   sql development  ,   postgresql development  ,   optimization  ,   stored procedures   ,  cloudera  ,  hive  ,  artificial intelligence  ,  sql developer  ,  software engineering  ,  telecom","SQL DeveloperLocation: Bangalore ,  IndiaPosted on: February 13 ,  2024ROLES  & amp; RESPONSIBILITIES:Write SQL on Cloudera hive tables and S3.can write SQL to create complex ...",https://www.timesjobs.com/job-detail/infogain-looking-for-sql-developer-standard-bangalore-india-3-4-5-years-experience-in-oracle-pl-sql-development-infogain-corporation-bengaluru-bangalore-3-to-4-yrs-jobid-Nceh129GdotzpSvf__PLUS__uAgZw==&source=srp
Devops Engineer,the modern dimension,"Delhi,  Delhi/NCR,  Bengaluru / Bangalore",1 day ago,2024-02-16,"nosql  ,  java  ,  cassandra  ,  devops  ,  couchbase  ,  hbase",Responsibilities At least 2 years of industry experience working on DevOps.Ability to work in a startup environment with high levels of ownership  &  commitmentExperience work...,https://www.timesjobs.com/job-detail/devops-engineer-the-modern-dimension-delhi-delhi-ncr-bengaluru-bangalore-2-to-5-yrs-jobid-rSq3HEwRtyBzpSvf__PLUS__uAgZw==&source=srp
"Brandmuscle Support Engineer  /  Senior Support Engineer Technology  ,  India - Full Time",brandmuscle india pvt ltd,"Noida/Greater Noida,  Bengaluru / Bangalore",1 day ago,2024-02-16,"css  ,  hosting  ,  database  ,  git  ,  ssrs  ,  html  ,  api  ,  technical skills  ,  c#  ,  sql development  ,  cache  ,  adapters  ,  javascript  ,  logical thinking  ,  .net","Brandmuscle is the largest provider of distributed marketing software and services in North America ,  offering a comprehensive local marketing automation platform backed by 2...",https://www.timesjobs.com/job-detail/brandmuscle-support-engineer-senior-support-engineer-technology-india-full-time-brandmuscle-india-pvt-ltd-noida-greater-noida-bengaluru-bangalore-4-to-7-yrs-jobid-__PLUS____PLUS__ntkadpZkFzpSvf__PLUS__uAgZw==&source=srp
Technical Support Analyst  Japanese Bilingual,Vitrana,"Noida/Greater Noida,  Bengaluru / Bangalore",2 days ago,2024-02-16,"sql  ,  security  ,  operating environments  ,  oracle  ,  business environment  ,  servicenow  ,  written communication  ,  infrastructure  ,  jlpt",Description:We are looking for experienced Japanese speaking Support Analysts to provide L2 Technical Support to Vitranas customers. The Technical Support Analyst participates...,https://www.timesjobs.com/job-detail/technical-support-analyst-japanese-bilingual-vitrana-noida-greater-noida-bengaluru-bangalore-2-to-6-yrs-jobid-MkhaET8mfi5zpSvf__PLUS__uAgZw==&source=srp
LEAD WEB DEVELOPER,global delight technologies,Bengaluru / Bangalore,1 day ago,2024-02-16,"html5  ,  web programming  ,  javascript  ,  node.js  ,  web developer  ,  mysql  ,  mongodb","Responsibilities 7  years of experience in web programming.in depth knowledge of designing websites using HTML5 ,  CSS3 and JavaScript.Experience In Angular. Experience in cre...",https://www.timesjobs.com/job-detail/lead-web-developer-global-delight-technologies-bengaluru-bangalore-7-to-10-yrs-jobid-mDOH__SLASH__IsoUqVzpSvf__PLUS__uAgZw==&source=srp
PHP Developer,deuglo infosystem,Bengaluru / Bangalore,1 day ago,2024-02-16,"css  ,  wordpress  ,  ajax  ,  apache  ,  cake  ,  xml  ,  opencart  ,  zend  ,  html  ,  mysql  ,  laravel  ,  github  ,  oracle  ,  maven  ,  joomla  ,  javascript  ,  eclipse  ,  drupal  ,  web technologies  ,  soap  ,  php developer  ,  jquery  ,  prestashop  ,  sql  ,  database  ,  linux  ,  json  ,  mongodb  ,  magento  ,  rest  ,  ant  ,  svn  ,  php","Responsible for Developing High Quality Web Applications like Custom Programmed Content Management Systems , Online Communities ,  E-commerce Solutions and Open Source Scripts...",https://www.timesjobs.com/job-detail/php-developer-deuglo-infosystem-bengaluru-bangalore-2-to-3-yrs-jobid-glHWkXaZUMJzpSvf__PLUS__uAgZw==&source=srp
Android Developer,deuglo infosystem,Bengaluru / Bangalore,1 day ago,2024-02-16,"rest  ,  adapters  ,  mobile  ,  bug fixing  ,  android development  ,  json  ,  api","Design and build advanced applications for the Android platform.Collaborate with cross-functional teams to define ,  design ,  and ship new features.Work with outside data sou...",https://www.timesjobs.com/job-detail/android-developer-deuglo-infosystem-bengaluru-bangalore-3-to-6-yrs-jobid-SGFNBuEEGydzpSvf__PLUS__uAgZw==&source=srp
Vault Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"information technology  ,  docker  ,   strategy for Vault","Job Description We are looking for an experienced engineer to join the Vault Cloud team and focus on developing the core subsystems in Vault. You will help design ,  prototype...",https://www.timesjobs.com/job-detail/vault-engineer-cotocus-bengaluru-bangalore-7-to-10-yrs-jobid-ylVgHE0cBTxzpSvf__PLUS__uAgZw==&source=srp
MAVEN Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"maven  ,  docker  ,  apache  ,  java  ,   projects identified",Job Description Apache Maven is a tool for building and managing any Java-based project. Its based on the concept of a Project Object Model  ( POM ) . This is an opportunity t...,https://www.timesjobs.com/job-detail/maven-engineer-cotocus-bengaluru-bangalore-0-to-3-yrs-jobid-HrxFB3jgzl1zpSvf__PLUS__uAgZw==&source=srp
DataDog Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"api  ,  docker  ,   Octopus Server's  ,   customers use Datadog","Job Description Experience:- 4-6  yrs.Roles and Responsibilities  &  Requirements: The Roles API is used to create and manage Datadog roles ,  what global permissions they gra...",https://www.timesjobs.com/job-detail/datadog-engineer-cotocus-bengaluru-bangalore-4-to-6-yrs-jobid-JW4vOQCODD5zpSvf__PLUS__uAgZw==&source=srp
Octopus Deploy Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"security  ,  docker  ,   Octopus Server's",Job Description Experience:- 4-6  yrs.Roles and Responsibilities: User roles and group permissions play a major part in the Octopus security model. These roles are assigned to...,https://www.timesjobs.com/job-detail/octopus-deploy-engineer-cotocus-bengaluru-bangalore-4-to-6-yrs-jobid-UK4dHWSiKL5zpSvf__PLUS__uAgZw==&source=srp
Falco Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"github  ,  c    ,  c  ,  linux kernel  ,  oss  ,  docker  ,  security","Job Description Experience:- 4-5  yrs.Roles and Responsibilities: You will develop exciting pieces of new technology within Falco ,  OSS sysdig and their librariesYou will bec...",https://www.timesjobs.com/job-detail/falco-engineer-cotocus-bengaluru-bangalore-4-to-5-yrs-jobid-6rvMsyp7bGVzpSvf__PLUS__uAgZw==&source=srp
Envoy Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"information technology  ,  sql  ,  docker  ,  security  ,  git  ,  api",Job Description Experience:- 6  years.Roles and Responsibilities: Assist in building and Project Management of Envoys growing Integrations platform with 3rd party Technology P...,https://www.timesjobs.com/job-detail/envoy-engineer-cotocus-bengaluru-bangalore-6-to-9-yrs-jobid-zD0__SLASH__Kt66pZNzpSvf__PLUS__uAgZw==&source=srp
Xl Deploy Engineer,Cotocus,Bengaluru / Bangalore,1 day ago,2024-02-16,"information technology  ,  written communication  ,  problem solving  ,  docker",Job Description Experience:- 5-8  yrs.Roles and Responsibilities: Roles are groups of principals that have certain permissions in XL Deploy. Roles are usually identified by a ...,https://www.timesjobs.com/job-detail/xl-deploy-engineer-cotocus-bengaluru-bangalore-5-to-8-yrs-jobid-XIIIyfFtPSpzpSvf__PLUS__uAgZw==&source=srp
Hiring For .net Full Stack Developer,krazy mantra hr solutions,"Coimbatore,  Chennai,  Bengaluru / Bangalore,  Hyderabad/Secunderabad",1 day ago,2024-02-16,"1  )   visual studio 2  )   sql server 3  )   .net framework 4  )   .net core 5  )   c#   ,  asp.net  ,  web technologies  ,  mvc  ,  t-sql","Hiring For .net Full Stack Developer Job Description .net Full Stack Developer Desired Profile Skills: Visual Studio , SQL Server , NET Framework  ( 3.5 / 4.0 )  ,  .net Core ...",https://www.timesjobs.com/job-detail/hiring-for-net-full-stack-developer-krazy-mantra-hr-solutions-coimbatore-chennai-bengaluru-bangalore-hyderabad-secunderabad-3-to-6-yrs-jobid-qsZaYcOK97ZzpSvf__PLUS__uAgZw==&source=srp
Hiring For Java   Solution architecting exp   Microservices and AWS / GCP / Azure,krazy mantra hr solutions,"Chennai,  Bengaluru / Bangalore,  Pune,  Hyderabad/Secunderabad",1 day ago,2024-02-16,"microservices architecture   ,   integration and api   ,   containerization   ,   ci  /  cd   ,   devops   ,  java",Hiring For Java   Solution architecting exp   Microservices and AWS / GCP / Azure Job Description Java   Solution architecting exp   Microservices and AWS / GCP / Azure Desire...,https://www.timesjobs.com/job-detail/hiring-for-java-solution-architecting-exp-microservices-and-aws-gcp-azure-krazy-mantra-hr-solutions-chennai-bengaluru-bangalore-pune-hyderabad-secunderabad-16-to-20-yrs-jobid-w5qiaRarAWBzpSvf__PLUS__uAgZw==&source=srp
Test Analyst / Senior Test Analyst,nec software solutions  ( india )  pvt ltd,"Mumbai,  Bengaluru / Bangalore",1 day ago,2024-02-16,"maven  ,   testng  /  junit  ,   java concepts  ,   selenium  ,   rest api auto.   ,  team player",Test Analyst / Senior Test AnalystFull-timeCompany DescriptionNEC Software Solutions  ( India )  Private Limited! is based in Mumbai  ( Worli  & amp; Airoli )  andBangalore wi...,https://www.timesjobs.com/job-detail/test-analyst-senior-test-analyst-nec-software-solutions-india-pvt-ltd-mumbai-bengaluru-bangalore-1-to-5-yrs-jobid-TmuqHHQW6XdzpSvf__PLUS__uAgZw==&source=srp
"SSE  ( BI Engineer ,  Google Looker ,  SQL )",nec software solutions  ( india )  pvt ltd,"Mumbai,  Bengaluru / Bangalore",1 day ago,2024-02-16,"bi engineer   ,   google looker   ,   sql   ,   ux  /  ui development   ,   leadership and mentoring   ,  information technology  ,  security  ,  html  ,  javascript","SSE  ( BI Engineer ,  Google Looker ,  SQL ) Full-timeCompany DescriptionOur Parent Organization ,  NEC Corporation ,  is a 25 billion Company with offices spread across the g...",https://www.timesjobs.com/job-detail/sse-bi-engineer-google-looker-sql-nec-software-solutions-india-pvt-ltd-mumbai-bengaluru-bangalore-3-to-8-yrs-jobid-DPJX0kOBSy1zpSvf__PLUS__uAgZw==&source=srp
REQ_652,Tessolve Semiconductor Pvt. Ltd.,Bengaluru / Bangalore,few days ago,2024-02-16,"design  ,   implement  ,   validate sw features  ,   technical leadership  ,   unit testing  ,   static code analysis  ,   performance tuning  ,   debugging  ,   collaboration  ,   communication  ,   object oriented programming  ,   unit testing framework  ,   mocking framework  ,   stdf  ,   datalogging  ,   ituff  ,   git  ,   tcp  /  ip networking  ,   windows knowledg",Job Posted On 08-01-2024 16:47:05Company Group Tessolve Semiconductor Private LimitedDepartment Test EngineeringEmployee Type Regular Employee - ProbationDesignation Software....,https://www.timesjobs.com/job-detail/req-652-tessolve-semiconductor-pvt-ltd-bengaluru-bangalore-3-to-5-yrs-jobid-__SLASH__ZqHUntmr7BzpSvf__PLUS__uAgZw==&source=srp
"Infogain looking for Frontend React Developer  ( Standard )  ,  Bangalore ,  India 4.5-6 Years Experience in ReactJS",Infogain Corporation,Bengaluru / Bangalore,1 day ago,2024-02-16,"reactjs   ,   bootstrap   ,   react native   ,   redux   ,   material ui   ,  ant  ,  artificial intelligence  ,  react.js  ,  testing tools  ,  software engineering  ,  telecom","Frontend React Developer  ( Standard ) Skills: ReactJS ,  BootStrap ,  React NativeLocation: Bangalore ,  IndiaPosted on: February 14 ,  2024ROLES  & amp; RESPONSIBILITIESCore...",https://www.timesjobs.com/job-detail/infogain-looking-for-frontend-react-developer-standard-bangalore-india-4-5-6-years-experience-in-reactjs-infogain-corporation-bengaluru-bangalore-4-to-6-yrs-jobid-hkVwVwBY7WRzpSvf__PLUS__uAgZw==&source=srp
"Infogain looking for .net Core Developer  ( Lead )  ,  Bangalore ,  India 8-11 Years Experience in .net Core",Infogain Corporation,Bengaluru / Bangalore,1 day ago,2024-02-16,".net core  ,   asp.net  ,   c#  ,   vb.net  ,   entity framework core  ,   communication skills  ,   debugging skills   ,  artificial intelligence  ,  software engineering  ,  telecom  ,  mobile  ,  ado","Title: .net Core Developer  ( Lead ) Skills: .net Core ,  ASP.net ,  c# ,  VB.net ,  Entity Framework CoreLocation: Bangalore ,  IndiaPosted on: February 14 ,  2024Share on Li...",https://www.timesjobs.com/job-detail/infogain-looking-for-net-core-developer-lead-bangalore-india-8-11-years-experience-in-net-core-infogain-corporation-bengaluru-bangalore-8-to-11-yrs-jobid-xszQNkNbcqRzpSvf__PLUS__uAgZw==&source=srp
Granicus - Salesforce Developer  ( req 1272 ),granicus,Bengaluru / Bangalore,1 day ago,2024-02-16,"salesforce developer  ,   apex  ,   visualforce  ,   lightning web components  ,   integrations  ,   salesforce apis  ,   html  ,   css  ,   javascript.   ,  c    ,  boomi  ,  sql  ,  security  ,  xml  ,  web development  ,  business applications  ,  triggers  ,  .net  ,  soap",Salesforce Developer  ( req 1272 )  BengaluruG & amp;A  FinanceFull TimeRemoteThe CompanyServing the People Who Serve the PeopleGranicus is driven by the excitement of buildin...,https://www.timesjobs.com/job-detail/granicus-salesforce-developer-req-1272-granicus-bengaluru-bangalore-5-to-8-yrs-jobid-nbj9GZmIHVRzpSvf__PLUS__uAgZw==&source=srp
Principal Engineer,the modern dimension,"Delhi,  Delhi/NCR,  Bengaluru / Bangalore",1 day ago,2024-02-16,"scala  ,  java  ,  apache  ,  linux  ,  mysql  ,  python  ,  problem solving","Responsibilities Deep expertise with any or combination programming languages: Java ,  Python ,  Scala ,  Golang any objected oriented high level proprietary or open source la...",https://www.timesjobs.com/job-detail/principal-engineer-the-modern-dimension-delhi-delhi-ncr-bengaluru-bangalore-8-to-11-yrs-jobid-VmcUukkZE6hzpSvf__PLUS__uAgZw==&source=srp
Brandmuscle Data Scientist,brandmuscle india pvt ltd,Bengaluru / Bangalore,1 day ago,2024-02-16,"hive  ,  algorithms  ,  data mining  ,  sql  ,  pig  ,  mongodb  ,  hbase  ,  simulation models  ,  python  ,  machine learning  ,  nosql  ,  cassandra","We are looking for a Data Scientist who will support our product ,  leadership and marketing teams with insights gained from analysing company data. The ideal candidate is ade...",https://www.timesjobs.com/job-detail/brandmuscle-data-scientist-brandmuscle-india-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-pNWF2pq5SqJzpSvf__PLUS__uAgZw==&source=srp
STA Engineer,BLRLABS,Bengaluru / Bangalore,1 day ago,2024-02-16,"problem solving  ,  written communication  ,  debugging","Includes definition and development of signoff methodology and corresponding implementation solution.Flow for STA ,  Crosstalk Delay and Crosstalk Noise analysis for digital A...",https://www.timesjobs.com/job-detail/sta-engineer-blrlabs-bengaluru-bangalore-5-to-8-yrs-jobid-c__SLASH____PLUS__WoyQVzEBzpSvf__PLUS__uAgZw==&source=srp
Web Developer  ( PHP ),tech trend solutions pvt ltd,Bengaluru / Bangalore,1 day ago,2024-02-16,"css  ,  c  ,  joomla  ,  ajax  ,  sql  ,  drupal  ,  web developer  ,  codeigniter  ,  php  ,  html  ,  mvc",Position: Web Developer  ( PHP )  Job Description:Experience in designing and building software products  /  web applications in the skills sets mentioned.Require capabilities...,https://www.timesjobs.com/job-detail/web-developer-php-tech-trend-solutions-pvt-ltd-bengaluru-bangalore-1-to-2-yrs-jobid-6Ps__SLASH__V5DKch1zpSvf__PLUS__uAgZw==&source=srp
React Native Developer,fr web solution,Bengaluru / Bangalore,1 day ago,2024-02-16,"rest  ,  mobile  ,  team player  ,  intellij  ,  storage  ,  javascript  ,  gradle  ,  infrastructure  ,  debugging",Must have minimum 1 Year experianceMust be Graduate or PG from I.T  (  B-Tech or MCA  ) Firm grasp of the JavaScript  (  ( and TypeScript or ClojureScript )  )  language and i...,https://www.timesjobs.com/job-detail/react-native-developer-fr-web-solution-bengaluru-bangalore-1-to-4-yrs-jobid-__PLUS__wFg5eQ9hXZzpSvf__PLUS__uAgZw==&source=srp
Sr. Python Developer,appriffy digital it hub,Bengaluru / Bangalore,1 day ago,2024-02-16,"python  ,  os  ,  django  ,  git  ,  linux  ,  debugging","xpert in Python ,  with knowledge of at least one Python web framework Flask ,  Django. Expert in server programming ,  you should be able to implement complex business logic....",https://www.timesjobs.com/job-detail/sr-python-developer-appriffy-digital-it-hub-bengaluru-bangalore-3-to-4-yrs-jobid-XCA1HvopKwFzpSvf__PLUS__uAgZw==&source=srp
